stage5_rank,st_dbscan_cluster_id,cluster_label,records_total,lambda_hr_peak_window,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,link_length_m,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,junction_degree,betweenness_centrality,criticality_factor,growth_pct_change,growth_multiplier,vehicle_width_avg_m,dominant_vehicle_type,unique_vehicles,unique_vehicle_types,geometry_source,centroid_lat,centroid_lon
446,642,POLICE_STATION::R.T. Nagar (Cluster 642),19,0.35,94.4,0.635593220338983,0.5506666658002844,road,2,7.0,250.0,3199.999999542857,3191.605355347937,0.0026233263115990058,0.49999999999998335,0.0011078842886509208,4,0.0,1.0,0.0,1.0,1.3894736842105262,CAR,19,5,fallback,13.027622363157894,77.58596883684211
447,402,POLICE_STATION::R.T. Nagar (Cluster 402),30,0.625,50.0,1.199999999976,0.5208333329097221,road,2,7.0,250.0,3199.999999542857,3191.6190471711157,0.0026190476168550525,0.49999999999998335,0.001106069902649328,4,0.0,1.0,2.2857142853877552,3.2857142853877552,1.4666666666666666,PASSENGER AUTO,27,5,fallback,13.023330936666666,77.58485043666666
448,246,POLICE_STATION::Yeshwanthpura (Cluster 246),17,0.3,94.4,0.635593220338983,0.47199999925738667,road,2,7.0,250.0,3199.999999542857,3191.622991155069,0.0026178151218694268,0.49999999999998335,0.0011055472660729292,4,0.0,1.0,14.999999984999999,15.999999984999999,1.6176470588235294,CAR,17,4,fallback,13.018523011764707,77.55845398235294
449,683,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683),22,0.43333333333333335,94.4,0.635593220338983,0.6817777767051142,road,2,7.0,250.0,3199.999999542857,3191.6359143636014,0.002613776619202479,0.49999999999998335,0.0011038347627106836,4,0.0,1.0,-0.8421052631135734,1.0,1.1181818181818182,SCOOTER,22,3,fallback,12.995586372727272,77.61379756818182
450,36,JUNCTION::BTP034 - LRDE Junction (Cluster 36),37,0.3111111111111111,94.4,0.635593220338983,0.489481480711364,road,2,7.0,250.0,3199.999999542857,3191.6977888676006,0.002594440836699907,0.49999999999998335,0.0010956358373332478,4,0.0,1.0,3.285714285244898,4.285714285244898,1.545945945945946,CAR,37,4,fallback,12.988952762162162,77.59234617567567
451,255,POLICE_STATION::K.G. Halli (Cluster 255),28,0.25,94.4,0.635593220338983,0.39333333271448895,road,2,7.0,250.0,3199.999999542857,3191.7544485377775,0.0025767346897671572,0.49999999999998335,0.0010881283590591679,4,0.0,1.0,-0.59999999997,1.0,1.9107142857142858,CAR,27,6,fallback,13.035734960714285,77.62504381071429
452,309,"JUNCTION::BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",92,0.2571428571428571,94.4,0.635593220338983,0.40457142793490286,road,2,7.0,250.0,3199.999999542857,3191.7738813682654,0.0025706619302388045,0.49999999999998335,0.0010855535800945797,4,0.0,1.0,1.9999999999130436,2.999999999913044,1.8532608695652173,CAR,76,10,fallback,12.993112691304349,77.55364681956522
453,52,JUNCTION::BTP010 - Rajajinagar Entrance (Cluster 52),123,0.6125,58.5,1.0256410256234934,0.5971874994279505,road,2,7.0,250.0,3199.999999542857,3191.7753751628416,0.0025701951194336825,0.49999999999998335,0.0010853556598010745,4,0.0,1.0,-0.0476190476175359,1.0,1.2552845528455285,SCOOTER,120,10,fallback,12.980539939009102,77.55731931536585
454,155,POLICE_STATION::Jeevanbheemanagar (Cluster 155),18,0.3,94.4,0.635593220338983,0.47199999925738667,road,2,7.0,250.0,3199.999999542857,3191.8006852723856,0.0025622857102000074,0.49999999999998335,0.001082002241088897,4,0.0,1.0,0.0,1.0,1.5833333333333333,PASSENGER AUTO,18,6,fallback,12.960179887297592,77.64902927704348
455,492,POLICE_STATION::Mico Layout (Cluster 492),27,0.26666666666666666,94.4,0.635593220338983,0.4195555548954549,road,2,7.0,250.0,3199.999999542857,3191.816668341139,0.002557291001213824,0.49999999999998335,0.001079884635077279,4,0.0,1.0,3.39999999932,4.39999999932,1.7777777777777777,MAXI-CAB,25,5,fallback,12.926567585185184,77.60894428888889
456,639,POLICE_STATION::HAL Old Airport (Cluster 639),233,1.2285714285714286,21.0,2.857142857006803,0.42999999986997617,road,2,7.0,250.0,3199.999999542857,3191.923191699661,0.002524002451671059,0.49999999999998335,0.0010657721387714858,4,0.0,1.0,8.208333332649305,9.208333332649305,1.7120171673819742,CAR,228,12,fallback,12.939469399820071,77.69590168597882
457,114,"JUNCTION::BTP115 - Sahasra Hospital, Jayanagar (Cluster 114)",32,0.42857142857142855,94.4,0.635593220338983,0.6742857132248381,road,2,7.0,250.0,3199.999999542857,3191.954807721079,0.0025141224449765076,0.49999999999998335,0.001061583847404433,4,0.0,1.0,-0.31578947366759,1.0,1.0875000000000001,SCOOTER,32,4,fallback,12.917307296875,77.573454015625
458,780,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 780),43,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3192.035524873278,0.0024888983349107274,0.49999999999998335,0.0010508915345446652,4,0.0,1.0,-0.8974358974128863,1.0,1.1534883720930234,SCOOTER,43,4,fallback,13.00046368372093,77.61151885581396
459,419,JUNCTION::BTP067 - Jai Muni Rao Circle (Cluster 419),34,0.3333333333333333,94.4,0.635593220338983,0.5244444436193185,road,2,7.0,250.0,3199.999999542857,3192.0460723867754,0.0024856022369422748,0.49999999999998335,0.0010494944054212148,4,0.0,1.0,-0.7857142856862245,1.0,1.3823529411764706,CAR,34,5,fallback,12.978405311764707,77.54335463235294
460,626,POLICE_STATION::HAL Old Airport (Cluster 626),25,0.25,94.4,0.635593220338983,0.39333333271448895,road,2,7.0,250.0,3199.999999542857,3192.111396128951,0.0024651885675095464,0.49999999999998335,0.0010408419093909248,4,0.0,1.0,0.0,1.0,1.8279999999999998,CAR,25,2,fallback,12.930432919467144,77.6854061347097
461,596,POLICE_STATION::Electronic City (Cluster 596),17,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3192.120534683556,0.0024623327691950525,0.49999999999998335,0.0010396315006264843,4,0.0,1.0,0.0,1.0,1.1411764705882355,SCOOTER,17,4,fallback,12.819574158823528,77.68825036470588
462,345,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 345),49,0.43333333333333335,94.4,0.635593220338983,0.6817777767051142,road,2,7.0,250.0,3199.999999542857,3192.1535522882505,0.002452014767726607,0.49999999999998335,0.0010352583829407946,4,0.0,1.0,2.89999999971,3.89999999971,1.0489795918367348,SCOOTER,45,5,fallback,13.000038751020409,77.61108419387755
463,521,"JUNCTION::BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)",17,0.24,94.4,0.635593220338983,0.3775999994059094,road,2,7.0,250.0,3199.999999542857,3192.2017662800436,0.0024369478952890322,0.49999999999998335,0.0010288727867637539,4,0.0,1.0,-0.11111111109876542,1.0,1.8823529411764706,CAR,17,4,fallback,12.9988325,77.54194982941176
464,607,POLICE_STATION::Sheshadripuram (Cluster 607),34,0.35555555555555557,94.4,0.635593220338983,0.5594074065272732,road,2,7.0,250.0,3199.999999542857,3192.2198177459295,0.002431306812198941,0.49999999999998335,0.0010264820774593022,4,0.0,1.0,1.0909090908099173,2.0909090908099173,1.2676470588235293,SCOOTER,33,6,fallback,12.989981497058823,77.57285152941176
465,684,"JUNCTION::BTP115 - Sahasra Hospital, Jayanagar (Cluster 684)",17,0.45,94.4,0.635593220338983,0.7079999988860801,road,2,7.0,250.0,3199.999999542857,3192.232228128726,0.0024274285675743856,0.49999999999998335,0.0010248384892797328,4,0.0,1.0,-0.9374999999414062,1.0,1.0,SCOOTER,16,3,fallback,12.917185688235294,77.57342117058823
466,640,JUNCTION::BTP187 - South End Circle (Cluster 640),33,0.4857142857142857,94.4,0.635593220338983,0.7641904749881498,road,2,7.0,250.0,3199.999999542857,3192.276316489807,0.0024136509547346696,0.49999999999998335,0.0010189997404160263,4,0.0,1.0,-0.5652173912797731,1.0,0.9212121212121213,SCOOTER,33,4,fallback,12.93742293939394,77.58504761212122
467,96,POLICE_STATION::HAL Old Airport (Cluster 96),98,0.43333333333333335,94.4,0.635593220338983,0.6817777767051142,road,2,7.0,250.0,3199.999999542857,3192.3138396348913,0.002401924971894176,0.49999999999998335,0.0010140306402302165,4,0.0,1.0,30.666666656444445,31.666666656444445,1.0275510204081633,SCOOTER,91,8,fallback,12.933721112840656,77.69087792219547
468,593,POLICE_STATION::Yeshwanthpura (Cluster 593),25,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3192.349607785651,0.002390747424780071,0.49999999999998335,0.0010092941193814051,4,0.0,1.0,-0.913043478221172,1.0,1.1079999999999999,SCOOTER,25,4,fallback,13.01915976,77.557935388
469,294,JUNCTION::BTP063 - Siddalingaiah Circle (Cluster 294),59,0.6,41.0,1.4634146341106486,0.40999999972983325,road,2,7.0,250.0,3199.999999542857,3192.3834106880668,0.0023801840177737343,0.49999999999998335,0.0010048179945187097,4,0.0,1.0,0.052631578944598335,1.0526315789445984,1.6932203389830507,CAR,58,5,fallback,12.971344745762712,77.59733063050847
470,676,POLICE_STATION::HAL Old Airport (Cluster 676),13,0.26666666666666666,94.4,0.635593220338983,0.4195555548954549,road,2,7.0,250.0,3199.999999542857,3192.457958238197,0.0023568879083546435,0.49999999999998335,0.0009949470529184603,4,0.0,1.0,0.0,1.0,1.6384615384615384,CAR,13,4,fallback,12.96123823076923,77.70143426153847
471,535,JUNCTION::BTP192 - Urvashi Theater (Cluster 535),14,0.25,94.4,0.635593220338983,0.39333333271448895,road,2,7.0,250.0,3199.999999542857,3192.4788240466355,0.002350367343216808,0.49999999999998335,0.0009921843119108356,4,0.0,1.0,0.0,1.0,1.7428571428571427,CAR,14,2,fallback,12.955277935714287,77.5856366
472,181,JUNCTION::BTP105 - Shivasankara Circle (Cluster 181),15,0.35,94.4,0.635593220338983,0.5506666658002844,road,2,7.0,250.0,3199.999999542857,3192.5084155567843,0.002341119996293939,0.49999999999998335,0.000988266339447617,4,0.0,1.0,0.0,1.0,1.24,SCOOTER,14,5,fallback,12.958269953333334,77.57185499333333
473,573,POLICE_STATION::HSR Layout (Cluster 573),39,0.32,94.4,0.635593220338983,0.5034666658745458,road,2,7.0,250.0,3199.999999542857,3192.64916491916,0.0022971358205453596,0.49999999999998335,0.0009696324060862992,4,0.0,1.0,36.999999963,37.999999963,1.3307692307692307,MOTOR CYCLE,38,6,fallback,12.906212033333333,77.62976247179488
474,497,POLICE_STATION::Ashok Nagar (Cluster 497),35,0.36,94.4,0.635593220338983,0.5663999991088641,road,2,7.0,250.0,3199.999999542857,3192.667223327918,0.002291492567807696,0.49999999999998335,0.0009672418227912773,4,0.0,1.0,6.7499999983125,7.7499999983125,1.18,SCOOTER,35,4,fallback,12.970145297142857,77.60669892285713
475,543,POLICE_STATION::HAL Old Airport (Cluster 543),34,0.23333333333333334,94.4,0.635593220338983,0.367111110533523,road,2,7.0,250.0,3199.999999542857,3192.690848183896,0.0022841098003134608,0.49999999999998335,0.0009641144134755599,4,0.0,1.0,0.0,1.0,1.814705882352941,CAR,34,6,fallback,12.971303805882354,77.71201750294118
476,782,POLICE_STATION::HSR Layout (Cluster 782),15,0.4666666666666667,94.4,0.635593220338983,0.734222221067046,road,2,7.0,250.0,3199.999999542857,3192.750079556335,0.0022655999964235063,0.49999999999998335,0.0009562738049710477,4,0.0,1.0,5.49999999725,6.49999999725,0.9,SCOOTER,15,3,fallback,12.916088839999999,77.6517281
477,548,JUNCTION::BTP108 - Tagore Park Junction (Cluster 548),10,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3192.750079556335,0.0022655999964235063,0.49999999999998335,0.0009562738049710477,4,0.0,1.0,0.0,1.0,1.05,SCOOTER,10,3,fallback,12.94252285,77.57111362
478,360,POLICE_STATION::Mahadevapura (Cluster 360),205,0.7818181818181819,30.833333333333332,1.9459459458828343,0.4017676765742431,road,2,7.0,250.0,3199.999999542857,3192.768786117933,0.0022597541959233913,0.49999999999998335,0.0009537976637877049,4,0.0,1.0,-0.21739130434404538,1.0,1.640487804878049,CAR,194,15,fallback,12.996214841951218,77.66855806146341
479,623,POLICE_STATION::Jalahalli (Cluster 623),18,0.28,94.4,0.635593220338983,0.44053333264022765,road,2,7.0,250.0,3199.999999542857,3192.7769311118404,0.002257208885326989,0.49999999999998335,0.0009527195452811815,4,0.0,1.0,-0.19999999998,1.0,1.4944444444444445,CAR,18,5,fallback,13.056996977777779,77.54723661666667
480,72,POLICE_STATION::Kamakshipalya (Cluster 72),22,0.5,94.4,0.635593220338983,0.7866666654289779,road,2,7.0,250.0,3199.999999542857,3192.7814644913415,0.002255792204232665,0.49999999999998335,0.0009521194846652787,4,0.0,1.0,0.0,1.0,0.8363636363636364,SCOOTER,22,2,fallback,12.989317945454546,77.50049812272727
481,493,JUNCTION::BTP010 - Rajajinagar Entrance (Cluster 493),30,0.3333333333333333,94.4,0.635593220338983,0.5244444436193185,road,2,7.0,250.0,3199.999999542857,3192.807618603847,0.0022476190440735566,0.49999999999998335,0.0009486576484036209,4,0.0,1.0,1.74999999978125,2.74999999978125,1.25,SCOOTER,30,5,fallback,12.980749916666667,77.55819257
482,158,POLICE_STATION::Malleshwaram (Cluster 158),22,0.24,94.4,0.635593220338983,0.3775999994059094,road,2,7.0,250.0,3199.999999542857,3192.881896283363,0.0022244072692214623,0.49999999999998335,0.000938826515849409,4,0.0,1.0,1.1428571426938776,2.1428571426938774,1.718181818181818,CAR,22,4,fallback,13.001114863636362,77.56939621363637
483,24,"JUNCTION::BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",38,0.24,94.4,0.635593220338983,0.3775999994059094,road,2,7.0,250.0,3199.999999542857,3192.9245137214243,0.002211089319825388,0.49999999999998335,0.0009331861437116996,4,0.0,1.0,-0.94444444441821,1.0,1.7078947368421054,MAXI-CAB,38,6,fallback,12.959431286842104,77.64541980526316
484,450,POLICE_STATION::Yeshwanthpura (Cluster 450),39,0.2222222222222222,94.4,0.635593220338983,0.3496296290795457,road,2,7.0,250.0,3199.999999542857,3192.9674492913805,0.002197671954212166,0.49999999999998335,0.0009275039046792657,4,0.0,1.0,-0.374999999984375,1.0,1.8333333333333333,CAR,38,6,fallback,13.028884464102564,77.53944665897436
485,425,"JUNCTION::BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 425)",27,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3193.0185951113913,0.0021816888854565564,0.49999999999998335,0.0009207354044180788,4,0.0,1.0,-0.6499999999675,1.0,1.011111111111111,SCOOTER,27,3,fallback,12.939379129629629,77.58421777037037
486,577,JUNCTION::BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),20,4.0,5.0,11.9999999976,0.3333333333722222,road,2,7.0,250.0,3199.999999542857,3193.0514281154606,0.002171428571683398,0.49999999999998335,0.0009163905512355315,4,0.0,1.0,0.0,1.0,1.9,CAR,19,2,fallback,12.973556235,77.54013974
487,313,"JUNCTION::BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",27,0.35,94.4,0.635593220338983,0.5506666658002844,road,2,7.0,250.0,3199.999999542857,3193.10810029641,0.0021537185151341287,0.49999999999998335,0.0009088913428749477,4,0.0,1.0,0.0,1.0,1.1407407407407408,SCOOTER,26,5,fallback,12.989947474074073,77.55380435185185
488,660,JUNCTION::BTP032 - Windsor Circle (Cluster 660),22,0.45,45.0,1.3333333333037038,0.33749999975437495,road,2,7.0,250.0,3199.999999542857,3193.1328826667,0.0021459740244175185,0.49999999999998335,0.0009056121191064214,4,0.0,1.0,9.4999999905,10.4999999905,1.8545454545454545,CAR,20,2,fallback,12.996445136363635,77.58449675909091
489,721,POLICE_STATION::HAL Old Airport (Cluster 721),30,0.2,94.4,0.635593220338983,0.31466666617159117,road,2,7.0,250.0,3199.999999542857,3193.1988841269294,0.0021253485680928774,0.49999999999998335,0.0008968791385411569,4,0.0,1.0,0.0,1.0,1.97,CAR,30,6,fallback,12.971594979999999,77.71180205
490,527,POLICE_STATION::Jeevanbheemanagar (Cluster 527),15,0.28,94.4,0.635593220338983,0.44053333264022765,road,2,7.0,250.0,3199.999999542857,3193.20118568883,0.002124629329998906,0.49999999999998335,0.0008965746176322855,4,0.0,1.0,-0.3333333332962963,1.0,1.4066666666666667,CAR,15,3,fallback,12.969875953333334,77.64134192
491,620,POLICE_STATION::Sadashivanagar (Cluster 620),21,0.3,94.4,0.635593220338983,0.47199999925738667,road,2,7.0,250.0,3199.999999542857,3193.243271392153,0.0021114775477084624,0.49999999999998335,0.0008910063560456798,4,0.0,1.0,-0.49999999996428574,1.0,1.3047619047619048,SCOOTER,21,5,fallback,13.028120557142856,77.5728588
492,194,POLICE_STATION::Sheshadripuram (Cluster 194),12,0.26666666666666666,94.4,0.635593220338983,0.4195555548954549,road,2,7.0,250.0,3199.999999542857,3193.24875130144,0.0021097650760560915,0.49999999999998335,0.0008902813388326984,4,0.0,1.0,9.99999999,10.99999999,1.4666666666666666,CAR,12,3,fallback,12.991039925,77.57183428333333
493,340,JUNCTION::BTP020 - Hosahalli Metro Station (Cluster 340),18,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3193.2871106664475,0.0020977777744894954,0.49999999999998335,0.0008852063270329253,4,0.0,1.0,0.0,1.0,0.9722222222222222,SCOOTER,16,5,fallback,12.9691866,77.54563655
494,501,POLICE_STATION::Kengeri (Cluster 501),15,3.0,14.666666666666666,4.0909090906301655,0.733333333204074,road,2,7.0,250.0,3199.999999542857,3193.2952376411927,0.0020952380948813243,0.49999999999998335,0.0008841311383254453,4,0.0,1.0,0.0,1.0,0.8333333333333334,SCOOTER,11,2,fallback,12.917229326666668,77.50023117333333
495,757,POLICE_STATION::Whitefield (Cluster 757),41,0.44,94.4,0.635593220338983,0.6922666655775005,road,2,7.0,250.0,3199.999999542857,3193.3125588305506,0.00208982522320611,0.49999999999998335,0.0008818395948846388,4,0.0,1.0,0.0,1.0,0.8804878048780488,MOTOR CYCLE,38,3,fallback,12.987238912195123,77.73539101463415
496,240,POLICE_STATION::HAL Old Airport (Cluster 240),593,0.6916666666666667,40.38461538461539,1.4857142856774967,0.46554487149305196,road,2,7.0,250.0,3199.999999542857,3193.353970232681,0.0020768841600384835,0.49999999999998335,0.0008763611429000682,4,0.0,1.0,0.5782608695501322,1.5782608695501321,1.3011804384485666,MOTOR CYCLE,553,18,fallback,12.957646907944977,77.70153484887044
497,242,"JUNCTION::BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)",18,0.4,94.4,0.635593220338983,0.6293333323431823,road,2,7.0,250.0,3199.999999542857,3193.363829396464,0.002073803171355859,0.49999999999998335,0.0008750568740322804,4,0.0,1.0,0.0,1.0,0.9611111111111111,SCOOTER,18,4,fallback,12.91657433888889,77.57357660555556
498,752,"JUNCTION::BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",12,0.25,94.4,0.635593220338983,0.39333333271448895,road,2,7.0,250.0,3199.999999542857,3193.383009078968,0.0020678095205726166,0.49999999999998335,0.0008725196296500902,4,0.0,1.0,0.0,1.0,1.5333333333333332,CAR,12,5,fallback,12.980051916666667,77.554667125
499,344,"JUNCTION::BTP016 - 5th Main Road, RPC Layout (Cluster 344)",27,0.34285714285714286,94.4,0.635593220338983,0.5394285705798705,road,2,7.0,250.0,3199.999999542857,3193.4021887614717,0.002061815869789263,0.49999999999998335,0.0008699824328127259,4,0.0,1.0,-0.6499999999675,1.0,1.114814814814815,SCOOTER,27,5,fallback,12.964849992592592,77.53892069629629
500,515,POLICE_STATION::Yelahanka (Cluster 515),26,0.2,94.4,0.635593220338983,0.31466666617159117,road,2,7.0,250.0,3199.999999542857,3193.44054812648,0.002049828568222556,0.49999999999998335,0.0008649081817677186,4,0.0,1.0,4.499999998875,5.499999998875,1.9,MAXI-CAB,25,3,fallback,13.121837292307692,77.61187966538462
501,118,JUNCTION::BTP108 - Tagore Park Junction (Cluster 118),26,0.36,94.4,0.635593220338983,0.5663999991088641,road,2,7.0,250.0,3199.999999542857,3193.4511707198667,0.0020465090077886883,0.49999999999998335,0.00086350303817776,4,0.0,1.0,10.9999999945,11.9999999945,1.0538461538461539,SCOOTER,26,4,fallback,12.943131688461538,77.5711089
502,744,POLICE_STATION::Malleshwaram (Cluster 744),15,0.2,94.4,0.635593220338983,0.31466666617159117,road,2,7.0,250.0,3199.999999542857,3193.5095949834945,0.0020282514254024164,0.49999999999998335,0.0008557750090965426,4,0.0,1.0,0.0,1.0,1.88,CAR,15,4,fallback,13.0153478,77.55495589333333
503,26,POLICE_STATION::HAL Old Airport (Cluster 26),18,0.2,94.4,0.635593220338983,0.31466666617159117,road,2,7.0,250.0,3199.999999542857,3193.555626221504,0.0020138666635223235,0.49999999999998335,0.0008496865695860063,4,0.0,1.0,0.0,1.0,1.8666666666666667,CAR,18,3,fallback,12.939609106964541,77.69492259408814
