st_dbscan_cluster_id,cluster_label,records,severity_sum,severity_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,latitude_mean,longitude_mean,start_time_ist,end_time_ist
527,POLICE_STATION::Jeevanbheemanagar,15,26.0,1.7333333333333334,15,CAR,Jeevanbheemanagar,No Junction,12.969875953333334,77.64134192000002,2023-11-10 09:01:46+05:30,2023-11-15 07:52:46+05:30
745,BTP136 - Hosur-Tavarkere Road Junction,15,26.0,1.7333333333333334,14,SCOOTER,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,12.930837293333331,77.60785976666669,2024-01-02 11:35:46+05:30,2024-01-06 11:08:46+05:30
784,POLICE_STATION::Rajajinagar,15,25.0,1.6666666666666667,15,SCOOTER,Rajajinagar,No Junction,13.009474899999999,77.54331765333333,2024-01-18 11:42:46+05:30,2024-01-21 10:29:46+05:30
229,POLICE_STATION::Yelahanka,15,24.0,1.6,15,MOTOR CYCLE,Yelahanka,No Junction,13.099297533333335,77.59747162000001,2024-01-25 07:54:46+05:30,2024-01-28 05:11:46+05:30
630,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",15,24.0,1.6,15,SCOOTER,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",12.979638093333334,77.55369470000001,2023-12-21 08:56:46+05:30,2023-12-21 12:01:46+05:30
384,BTP121 - KH Circle,15,23.0,1.5333333333333334,14,CAR,Wilson Garden,BTP121 - KH Circle,12.952228453333333,77.59068747333335,2023-12-02 01:35:46+05:30,2023-12-05 05:27:46+05:30
546,POLICE_STATION::Yeshwanthpura,15,22.0,1.4666666666666666,15,CAR,Yeshwanthpura,No Junction,13.018934973333334,77.55768452000001,2023-12-05 07:53:46+05:30,2023-12-10 06:20:46+05:30
782,POLICE_STATION::HSR Layout,15,20.0,1.3333333333333333,15,SCOOTER,HSR Layout,No Junction,12.916088839999995,77.6517281,2024-01-19 10:15:46+05:30,2024-01-23 12:58:46+05:30
354,BTP140 - Madiwala Check Post,15,19.0,1.2666666666666666,12,CAR,Mico Layout,BTP140 - Madiwala Check Post,12.930508493333337,77.60972117333334,2023-11-26 02:31:46+05:30,2023-11-30 02:17:46+05:30
126,POLICE_STATION::HAL Old Airport,15,16.0,1.0666666666666667,15,PASSENGER AUTO,HAL Old Airport,No Junction,12.932534054637589,77.68827450195242,2024-01-30 05:45:46+05:30,2024-02-01 08:09:46+05:30
193,POLICE_STATION::Rajajinagar,15,16.0,1.0666666666666667,13,CAR,Rajajinagar,No Junction,13.008779119999998,77.52696582666665,2024-01-28 10:42:46+05:30,2024-01-31 13:15:46+05:30
466,POLICE_STATION::Sheshadripuram,15,16.0,1.0666666666666667,13,SCOOTER,Sheshadripuram,No Junction,12.98834764,77.57225600666668,2023-12-05 03:30:46+05:30,2023-12-08 11:18:46+05:30
511,"BTP159 - JP Nagar Metro, ORR",15,16.0,1.0666666666666667,15,PASSENGER AUTO,J.P. Nagar,"BTP159 - JP Nagar Metro, ORR",12.906468359999998,77.57390102,2023-11-11 11:16:46+05:30,2023-11-12 12:11:46+05:30
520,POLICE_STATION::Yelahanka,15,16.0,1.0666666666666667,15,SCOOTER,Yelahanka,No Junction,13.093011553333335,77.59401586666667,2023-11-11 05:39:46+05:30,2023-11-14 12:11:46+05:30
585,POLICE_STATION::Pulikeshinagar(F.Town),15,16.0,1.0666666666666667,15,SCOOTER,Pulikeshinagar(F.Town),No Junction,12.999925933333333,77.61104387333334,2023-12-13 11:37:46+05:30,2023-12-16 12:01:46+05:30
792,"BTP226 - 33rd Cross, 11th Main, Jayanagar",15,16.0,1.0666666666666667,15,CAR,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",12.926632146666668,77.58607416666668,2023-12-24 08:29:46+05:30,2023-12-26 10:16:46+05:30
69,BTP192 - Urvashi Theater,15,15.0,1.0,15,SCOOTER,Wilson Garden,BTP192 - Urvashi Theater,12.958022586666667,77.58636568666665,2024-03-14 07:54:46+05:30,2024-03-15 06:09:46+05:30
181,BTP105 - Shivasankara Circle,15,15.0,1.0,14,SCOOTER,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,12.958269953333334,77.57185499333332,2024-03-11 01:49:46+05:30,2024-03-15 02:37:46+05:30
445,POLICE_STATION::Jeevanbheemanagar,15,15.0,1.0,15,PASSENGER AUTO,Jeevanbheemanagar,No Junction,12.978168133333336,77.63922990000002,2023-11-29 02:33:46+05:30,2023-12-03 13:43:46+05:30
501,POLICE_STATION::Kengeri,15,15.0,1.0,11,SCOOTER,Kengeri,No Junction,12.917229326666668,77.50023117333332,2023-11-11 10:20:46+05:30,2023-11-11 11:04:46+05:30
562,BTP068 - Veeresh Theatre Junction,15,15.0,1.0,15,SCOOTER,Vijayanagara,BTP068 - Veeresh Theatre Junction,12.976730433333334,77.54546944,2023-12-10 12:04:46+05:30,2023-12-10 12:07:46+05:30
600,POLICE_STATION::Electronic City,15,15.0,1.0,14,CAR,Electronic City,No Junction,12.841900780000001,77.64495741333333,2023-12-13 06:22:46+05:30,2023-12-14 14:50:46+05:30
618,POLICE_STATION::Jeevanbheemanagar,15,15.0,1.0,15,CAR,Jeevanbheemanagar,No Junction,12.9704859,77.64621114666667,2023-12-16 12:33:46+05:30,2023-12-20 12:22:46+05:30
621,POLICE_STATION::Jalahalli,15,15.0,1.0,15,SCOOTER,Jalahalli,No Junction,13.050838053333335,77.55280202,2023-12-16 10:08:46+05:30,2023-12-22 08:22:46+05:30
744,POLICE_STATION::Malleshwaram,15,15.0,1.0,15,CAR,Malleshwaram,No Junction,13.0153478,77.55495589333334,2024-01-03 09:07:46+05:30,2024-01-07 09:54:46+05:30
764,BTP098 - Nayandahalli Junction,15,15.0,1.0,15,GOODS AUTO,Byatarayanapura,BTP098 - Nayandahalli Junction,12.947772906666666,77.52404638000002,2024-01-15 11:47:46+05:30,2024-01-19 04:29:46+05:30
787,POLICE_STATION::J.P. Nagar,15,15.0,1.0,15,CAR,J.P. Nagar,No Junction,12.894258359999998,77.59896588666668,2024-01-30 06:50:46+05:30,2024-02-01 06:50:46+05:30
798,BTP063 - Siddalingaiah Circle,15,15.0,1.0,15,SCOOTER,Cubbon Park,BTP063 - Siddalingaiah Circle,12.971405866666665,77.59773854666668,2024-03-14 07:50:46+05:30,2024-03-14 11:50:46+05:30
735,POLICE_STATION::Malleshwaram,14,24.0,1.7142857142857142,14,CAR,Malleshwaram,No Junction,12.999525457142855,77.56942269285715,2024-01-06 08:54:46+05:30,2024-01-07 10:54:46+05:30
157,"BTP210 - 50th cross, 12th Main , Rajajinagar",14,20.0,1.4285714285714286,14,CAR,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",12.986501457142856,77.55589266428571,2024-01-27 04:42:46+05:30,2024-02-02 03:58:46+05:30
535,BTP192 - Urvashi Theater,14,14.0,1.0,14,CAR,Wilson Garden,BTP192 - Urvashi Theater,12.955277935714287,77.5856366,2023-12-06 05:03:46+05:30,2023-12-10 02:15:46+05:30
693,"BTP101 - Blood Bank Circle, KH Road",13,15.0,1.1538461538461537,13,SCOOTER,Ashok Nagar,"BTP101 - Blood Bank Circle, KH Road",12.962187238461535,77.59614537692308,2023-12-19 03:57:46+05:30,2023-12-19 04:22:46+05:30
676,POLICE_STATION::HAL Old Airport,13,13.0,1.0,13,CAR,HAL Old Airport,No Junction,12.961238230769233,77.70143426153847,2023-12-26 06:15:46+05:30,2023-12-29 10:46:46+05:30
449,BTP051 - Safina Plaza Junction,12,15.0,1.25,12,PASSENGER AUTO,Ashok Nagar,No Junction,12.974372883333336,77.60781234999999,2023-12-03 07:04:46+05:30,2023-12-09 09:08:46+05:30
752,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",12,15.0,1.25,12,CAR,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",12.980051916666666,77.554667125,2024-01-11 10:18:46+05:30,2024-01-14 11:09:46+05:30
194,POLICE_STATION::Sheshadripuram,12,13.0,1.0833333333333333,12,CAR,Sheshadripuram,No Junction,12.991039924999997,77.57183428333333,2024-01-28 11:08:46+05:30,2024-01-31 11:40:46+05:30
525,POLICE_STATION::Bellandur,12,12.0,1.0,11,SCOOTER,Bellandur,No Junction,12.903764866666668,77.67592796666666,2023-11-13 10:00:46+05:30,2023-11-13 14:48:46+05:30
670,"BTP206 - Shankara Mutt Circle, Vijayanagar",11,20.0,1.8181818181818181,11,SCOOTER,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998643900000001,77.54224683636365,2023-11-25 12:13:46+05:30,2023-12-01 03:06:46+05:30
458,POLICE_STATION::Shivajinagar,11,11.0,1.0,11,CAR,Shivajinagar,No Junction,12.990306354545453,77.60117986363637,2023-12-06 03:48:46+05:30,2023-12-08 02:56:46+05:30
548,BTP108 - Tagore Park Junction,10,20.0,2.0,10,SCOOTER,Basavanagudi,BTP108 - Tagore Park Junction,12.94252285,77.57111361999999,2023-11-20 03:53:46+05:30,2023-11-22 12:36:46+05:30
790,BTP140 - Madiwala Check Post,6,9.0,1.5,6,CAR,Mico Layout,No Junction,12.929193566666669,77.60942271666667,2023-11-25 03:58:46+05:30,2023-11-27 10:40:46+05:30
