ccs_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,risk_band,ccs_score,ccs_raw_product,delay_minutes_per_vehicle,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,capacity_loss_pct,base_capacity_pcu_hr,effective_capacity_pcu_hr,junction_degree,betweenness_centrality,growth_pct_change,growth_multiplier,criticality_factor,road_class,lane_count,carriageway_width_m,link_length_m,dominant_vehicle_type,dominant_violation_tag,records_total,distinct_days,unique_vehicles,unique_vehicle_types,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,geometry_source,mappls_address,priority_message,physical_hotspot_key
476,620,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 620),Moderate,0.6680509649235327,0.006680509649235326,60.0,0.0169811320754716,0.8333333333333334,94.4,0.635593220338983,0.0267169810900407,0.0049798998762282,3400.0,3383.068340421819,6,0.0088704341382281,-0.4999999999642857,1.0,1.4516240707070718,tertiary,2,7.0,166.88741924818257,SCOOTER,['WRONG PARKING'],21,6,21,5,0,0,osmnx,,POLICE_STATION::Sadashivanagar (Cluster 620) | Moderate | CCS=0.668,POLICE_STATION::SADASHIVANAGAR|13.02812|77.57286
477,709,BTP220 - Puttanna Junction,BTP220 - Puttanna Junction (Cluster 709),Moderate,0.6669576858431328,0.006669576858431328,60.0,0.0358490566037735,4.0,94.4,0.635593220338983,0.0564025156345304,0.0094492526182167,3600.0,3565.9826905754103,4,0.0025694332698286,-0.5333333332977778,1.0,1.2527368684961122,secondary,2,7.0,94.65627911820616,SCOOTER,['NO PARKING'],22,4,21,4,1,0,osmnx,,BTP220 - Puttanna Junction (Cluster 709) | Moderate | CCS=0.667,BTP220 - PUTTANNA JUNCTION|12.92984|77.58366
478,547,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",Moderate,0.6600655084281875,0.006600655084281874,60.0,0.0169811320754716,1.4,94.4,0.635593220338983,0.0267169810900407,0.0032380488600912,3000.0,2990.285853420723,6,0.0122294596584982,-0.1764705882249135,1.0,1.4738777290408374,residential,2,7.0,117.90088085945987,SCOOTER,['NO PARKING'],31,5,31,3,0,0,osmnx,,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547) | Moderate | CCS=0.66","BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD|12.97363|77.5512"
479,260,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 260),Moderate,0.659887391494768,0.006598873914947681,60.0,0.0245283018867924,1.3333333333333333,94.4,0.635593220338983,0.0385911949078366,0.0075061994483101,3600.0,3572.9776819870763,4,0.0031044314997588,-0.8,1.0,1.2562812499681169,secondary,2,7.0,81.45489199135767,CAR,['NO PARKING'],26,6,26,5,0,0,osmnx,,BTP219 - Canara Bank Junction (Cluster 260) | Moderate | CCS=0.66,BTP219 - CANARA BANK JUNCTION|12.93101|77.58376
480,419,BTP067 - Jai Muni Rao Circle,BTP067 - Jai Muni Rao Circle (Cluster 419),Watch,0.6598450811739853,0.006598450811739853,60.0,0.0188679245283018,0.8333333333333334,94.4,0.635593220338983,0.0296855345444897,0.0058622694262772,3800.0,3777.723376181141,6,0.0005765455539701,-0.7857142856862245,1.0,1.39667677670808,primary,2,7.0,82.35744429062548,CAR,['NO PARKING'],34,6,34,5,0,0,osmnx,,BTP067 - Jai Muni Rao Circle (Cluster 419) | Watch | CCS=0.66,BTP067 - JAI MUNI RAO CIRCLE|12.97841|77.54335
481,687,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 687),Watch,0.6571182703626162,0.006571182703626162,60.0,0.0358490566037735,4.666666666666667,94.4,0.635593220338983,0.0564025156345304,0.0073668591841576,3400.0,3374.9526787748564,6,0.0001299842306718,0.0,1.0,1.3937182927508176,tertiary,2,7.0,284.8278852831899,SCOOTER,['NO PARKING'],21,3,21,4,0,0,osmnx,,BTP028 - Vijayanagar Bus Stand Junction (Cluster 687) | Watch | CCS=0.657,BTP028 - VIJAYANAGAR BUS STAND JUNCTION|12.97166|77.53716
482,788,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 788),Watch,0.6569494647405351,0.00656949464740535,60.0,0.0245283018867924,2.6666666666666665,94.4,0.635593220338983,0.0385911949078366,0.0058697531744951,3600.0,3578.868888572812,4,0.0046143275508679,-0.7857142856581633,1.0,1.266284362667952,secondary,2,7.0,199.2832535331713,SCOOTER,['WRONG PARKING'],17,3,17,4,0,0,osmnx,,POLICE_STATION::Hulimavu (Cluster 788) | Watch | CCS=0.657,POLICE_STATION::HULIMAVU|12.87614|77.59657
483,645,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 645),Watch,0.65618288673163,0.006561828867316301,60.0,0.0132075471698113,3.5,94.4,0.635593220338983,0.0207798741811428,0.0024160726725769,6300.0,6284.778742163763,4,0.0051696649820323,0.0,1.0,1.2699634920399998,trunk,3,10.5,958.6880906708378,SCOOTER,['NO PARKING'],24,2,24,4,0,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 645) | Watch | CCS=0.656,POLICE_STATION::MAHADEVAPURA|12.9909|77.68769
484,524,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 524),Watch,0.6542571151899851,0.006542571151899851,60.0,0.0264150943396226,1.8,94.4,0.635593220338983,0.0415597483622856,0.0112805031255854,3400.0,3361.646289373998,4,0.0015256331862411,-0.8,1.0,1.2458216574360177,tertiary,2,7.0,203.3672727152225,CAR,['NO PARKING'],23,5,22,2,1,0,osmnx,,BTP032 - Windsor Circle (Cluster 524) | Watch | CCS=0.654,BTP032 - WINDSOR CIRCLE|12.99642|77.58443
485,213,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 213),Watch,0.6521031526622112,0.006521031526622111,60.0,0.0264150943396226,3.333333333333333,94.4,0.635593220338983,0.0415597483622856,0.0050795247993353,4400.0,4377.65009088392,2,0.0,-0.8,1.0,1.0785714285602042,motorway,2,7.0,16.10467662286898,SCOOTER,['NO PARKING'],54,3,54,3,0,0,osmnx,,POLICE_STATION::Electronic City (Cluster 213) | Watch | CCS=0.652,POLICE_STATION::ELECTRONIC CITY|12.84001|77.67727
486,772,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 772),Watch,0.646806886534795,0.00646806886534795,60.0,0.0264150943396226,2.0,94.4,0.635593220338983,0.0415597483622856,0.006266946181192,5700.0,5664.2784067682,4,0.0161454639062347,-0.8,1.0,1.3426785332700741,primary,3,10.5,39.00157681098711,CAR,['NO PARKING'],24,5,24,5,0,0,osmnx,,POLICE_STATION::Sheshadripuram (Cluster 772) | Watch | CCS=0.647,POLICE_STATION::SHESHADRIPURAM|12.99058|77.57461
487,785,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 785),Watch,0.6467203789805944,0.006467203789805944,60.0,0.0150943396226415,1.25,94.4,0.635593220338983,0.0237484276355917,0.0064460017862137,3000.0,2980.661994642352,6,1.6284233899464994e-05,0.0,1.0,1.3929650264045357,residential,2,7.0,40.29766545612527,CAR,['WRONG PARKING'],16,4,16,1,0,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 785) | Watch | CCS=0.647,POLICE_STATION::KODIGEHALLI|13.06349|77.58722
488,556,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 556),Watch,0.6463495099102347,0.006463495099102347,60.0,0.0264150943396226,1.5,94.4,0.635593220338983,0.0415597483622856,0.0078369811189014,3600.0,3571.786867972947,4,0.0042380523280368,0.0,1.0,1.263791526517165,secondary,2,7.0,162.218707929637,CAR,['WRONG PARKING'],15,4,15,3,0,0,osmnx,,BTP208 - Havanur Circle (Cluster 556) | Watch | CCS=0.646,BTP208 - HAVANUR CIRCLE|12.98726|77.53742
489,581,BTP121 - KH Circle,BTP121 - KH Circle (Cluster 581),Watch,0.6456508748083906,0.006456508748083905,60.0,0.020754716981132,1.0,94.4,0.635593220338983,0.0326540879989387,0.0088632524558494,3800.0,3766.319640668763,3,0.0235789270408166,-0.6666666666296296,1.0,1.313354050836176,primary,2,7.0,254.39251979707808,CAR,['NO PARKING'],24,6,24,5,0,0,osmnx,,BTP121 - KH Circle (Cluster 581) | Watch | CCS=0.646,BTP121 - KH CIRCLE|12.95278|77.59086
490,207,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 207),Watch,0.6436485612862822,0.006436485612862823,60.0,0.0188679245283018,1.0,94.4,0.635593220338983,0.0296855345444897,0.0066008828359499,3400.0,3377.5569983587634,6,0.0085425932474497,-0.4666666666355555,1.0,1.449452113653696,tertiary,2,7.0,203.61440050047483,CAR,['NO PARKING'],23,5,23,4,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 207) | Watch | CCS=0.644,POLICE_STATION::JEEVANBHEEMANAGAR|12.97046|77.64608
491,62,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 62),Watch,0.6429078301186634,0.006429078301186634,60.0,0.020754716981132,1.4,94.4,0.635593220338983,0.0326540879989387,0.0079603744467914,3800.0,3769.7505771031847,4,0.0103955202257019,0.0,1.0,1.3045849607941251,primary,2,7.0,83.68110429342855,PASSENGER AUTO,['NO PARKING'],31,5,31,5,0,0,osmnx,,POLICE_STATION::Halasur (Cluster 62) | Watch | CCS=0.643,POLICE_STATION::HALASUR|12.97331|77.61548
492,339,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 339),Watch,0.6412844542183931,0.006412844542183931,20.016711762215852,0.0188679245283018,0.7,20.0,2.99999999985,0.0062893081743186,0.0011199925641648,3600.0,3595.968026770005,6,0.0038857850864092,-0.54999999998625,1.0,1.4186006011789252,secondary,2,7.0,26.26547913493244,SCOOTER,['NO PARKING'],58,10,54,7,4,0,osmnx,,POLICE_STATION::Rajajinagar (Cluster 339) | Watch | CCS=0.641,POLICE_STATION::RAJAJINAGAR|13.00852|77.54295
493,400,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 400),Watch,0.6399705324004236,0.006399705324004235,60.0,0.0339622641509433,6.0,94.4,0.635593220338983,0.0534339621800815,0.0064120754610249,3000.0,2980.7637736179186,4,0.0029934669968233,0.0,1.0,1.2555461063615556,residential,2,7.0,52.11999199358087,SCOOTER,['NO PARKING'],20,2,20,2,0,0,osmnx,,POLICE_STATION::Sheshadripuram (Cluster 400) | Watch | CCS=0.64,POLICE_STATION::SHESHADRIPURAM|12.99627|77.56314
494,420,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 420)",Watch,0.6389201472802013,0.006389201472802013,60.0,0.0283018867924528,6.0,94.4,0.635593220338983,0.0445283018167345,0.0068218235781374,3400.0,3376.805799835326,4,6.391400894137841e-05,0.0,1.0,1.2361377181639737,tertiary,2,7.0,48.42051861381808,SCOOTER,['NO PARKING'],29,2,29,6,0,0,osmnx,,"BTP163 - 16th Main Road, BTM Layout (Cluster 420) | Watch | CCS=0.639","BTP163 - 16TH MAIN ROAD, BTM LAYOUT|12.9137|77.60662"
495,303,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 303),Watch,0.6365969420572044,0.006365969420572044,60.0,0.0320754716981132,7.0,94.4,0.635593220338983,0.0504654087256325,0.005894699001856,3400.0,3379.958023394684,6,0.0171837930021484,0.0,1.0,1.506700355971135,tertiary,2,7.0,130.14604686620214,SCOOTER,['NO PARKING'],17,2,17,2,0,0,osmnx,,POLICE_STATION::R.T. Nagar (Cluster 303) | Watch | CCS=0.637,POLICE_STATION::R.T. NAGAR|13.01082|77.59514
496,543,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 543),Watch,0.6355142214631481,0.00635514221463148,60.0,0.0132075471698113,0.6666666666666666,94.4,0.635593220338983,0.0207798741811428,0.0053870514154296,3000.0,2983.8388457547057,4,0.0014518392172066,0.0,1.0,1.2453327698809584,residential,2,7.0,13.875690582292524,CAR,['WRONG PARKING'],34,6,34,6,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 543) | Watch | CCS=0.636,POLICE_STATION::HAL OLD AIRPORT|12.9713|77.71202
497,582,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 582),Watch,0.6353537503606929,0.006353537503606929,60.0,0.030188679245283,1.5,94.4,0.635593220338983,0.0474968552711835,0.0122888689020155,3600.0,3555.760071953732,3,0.0047080745337714,-0.8,1.0,1.188334011058419,secondary,2,7.0,112.66923840750584,CAR,['NO PARKING'],27,4,27,4,0,0,osmnx,,POLICE_STATION::Shivajinagar (Cluster 582) | Watch | CCS=0.635,POLICE_STATION::SHIVAJINAGAR|12.98033|77.61412
498,164,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 164),Watch,0.6349150410816623,0.0063491504108166225,60.0,0.020754716981132,1.25,94.4,0.635593220338983,0.0326540879989387,0.0057908727480454,3400.0,3380.31103265764,4,0.0014343964212115,0.0,1.0,1.2452172107641497,tertiary,2,7.0,128.93672298774078,SCOOTER,['NO PARKING'],29,4,28,5,1,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 164) | Watch | CCS=0.635,POLICE_STATION::HAL OLD AIRPORT|12.95823|77.70114
499,584,"BTP197 - 9th Cross, 24th Main, JP Nagar","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584)",Watch,0.6345446841466015,0.006345446841466014,60.0,0.0188679245283018,5.0,94.4,0.635593220338983,0.0296855345444897,0.0070977443482588,1800.0,1787.224060174127,4,0.0004470118752244,0.0,1.0,1.2386757545597114,secondary,1,3.5,149.95531943589884,SCOOTER,['WRONG PARKING'],19,2,19,2,0,0,osmnx,,"BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584) | Watch | CCS=0.635","BTP197 - 9TH CROSS, 24TH MAIN, JP NAGAR|12.91063|77.58507"
500,721,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 721),Watch,0.6337917111996694,0.006337917111996693,60.0,0.0075471698113207,1.0,94.4,0.635593220338983,0.0118742138177958,0.0033417430314346,3000.0,2989.974770906693,8,0.002350207575514,0.0,1.0,1.5655702050548241,residential,2,7.0,32.53906907189561,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",30,4,30,6,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 721) | Watch | CCS=0.634,POLICE_STATION::HAL OLD AIRPORT|12.97159|77.7118
501,284,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 284),Watch,0.632879804025331,0.006328798040253309,60.0,0.0113207547169811,0.3333333333333333,94.4,0.635593220338983,0.0178113207266938,0.002298508531813,6300.0,6285.519396250576,6,0.0236406526546885,-0.8,1.0,1.5494772708083733,trunk,3,10.5,651.8820137537867,SCOOTER,['WRONG PARKING'],20,6,20,6,0,0,osmnx,,POLICE_STATION::Bellandur (Cluster 284) | Watch | CCS=0.633,POLICE_STATION::BELLANDUR|12.92092|77.66574
502,686,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 686),Watch,0.6318716330364029,0.006318716330364029,60.0,0.0132075471698113,0.4285714285714285,143.0,0.4195804195774855,0.0314779873465812,0.0074872641315549,3600.0,3573.0458491273944,4,0.0067097480121882,-0.7931034482485136,1.0,1.2801665945028724,secondary,2,4.0,70.23630021333575,SCOOTER,['NO PARKING'],35,7,32,5,3,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 686) | Watch | CCS=0.632,POLICE_STATION::JEEVANBHEEMANAGAR|12.97828|77.64099
503,188,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 188),Watch,0.6304735759589097,0.006304735759589097,60.0,0.0150943396226415,2.0,94.4,0.635593220338983,0.0237484276355917,0.0054880820161369,3400.0,3381.340521146129,6,0.0007551893926577,0.0,1.0,1.397860298216207,tertiary,2,7.0,46.692632908467125,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",17,2,17,7,0,0,osmnx,,POLICE_STATION::Whitefield (Cluster 188) | Watch | CCS=0.63,POLICE_STATION::WHITEFIELD|12.95144|77.71743
504,683,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683),Watch,0.6293828917758532,0.006293828917758531,60.0,0.0245283018867924,1.6666666666666667,94.4,0.635593220338983,0.0385911949078366,0.0061645674976763,3400.0,3379.040470508894,6,6.597367488913683e-05,-0.8,1.0,1.3932942206413483,tertiary,2,7.0,73.5926960700416,SCOOTER,['NO PARKING'],22,6,22,3,0,0,osmnx,,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683) | Watch | CCS=0.629,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99559|77.6138
505,441,BTP119 - Minerva Circle,BTP119 - Minerva Circle (Cluster 441),Watch,0.6278999855759986,0.006278999855759986,60.0,0.0150943396226415,1.6666666666666667,94.4,0.635593220338983,0.0237484276355917,0.0020937389262253,9500.0,9480.109480201858,4,0.0192966562594638,-0.3846153845857988,1.0,1.3635552898024559,primary,5,17.5,144.79785369984828,CAR,['WRONG PARKING'],21,3,21,4,0,0,osmnx,,BTP119 - Minerva Circle (Cluster 441) | Watch | CCS=0.628,BTP119 - MINERVA CIRCLE|12.95611|77.58085
506,220,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 220),Watch,0.6242597110789034,0.006242597110789034,60.0,0.0320754716981132,3.0,94.4,0.635593220338983,0.0504654087256325,0.0121305050773116,3600.0,3556.330181722666,3,0.0087747884007791,0.0,1.0,1.2152761287623355,secondary,2,7.0,53.50203825309511,CAR,['NO PARKING'],23,4,23,4,0,0,osmnx,,BTP054 - Shivananda Circle (Cluster 220) | Watch | CCS=0.624,BTP054 - SHIVANANDA CIRCLE|12.98381|77.57792
507,730,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 730),Watch,0.6221979780417412,0.006221979780417411,15.024769025274008,0.0169811320754716,1.25,15.0,3.999999999733333,0.0042452830180896,0.0007126619685894,6300.0,6295.510229598886,3,0.0065886782731965,0.0,1.0,1.2007930748034907,trunk,3,10.5,124.05465799458295,CAR,['WRONG PARKING'],83,4,81,6,2,0,osmnx,,POLICE_STATION::Bellandur (Cluster 730) | Watch | CCS=0.622,POLICE_STATION::BELLANDUR|12.92758|77.67987
508,281,BTP069 - MC Circle,BTP069 - MC Circle (Cluster 281),Watch,0.6203564026801616,0.006203564026801616,60.0,0.0245283018867924,10.0,94.4,0.635593220338983,0.0385911949078366,0.0073990636845412,3800.0,3771.883557999736,3,0.0167674508401773,0.0,1.0,1.268227789305,primary,2,7.0,202.67122261938005,CAR,['NO PARKING'],19,1,19,4,0,0,osmnx,,BTP069 - MC Circle (Cluster 281) | Watch | CCS=0.62,BTP069 - MC CIRCLE|12.97454|77.54783
509,716,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 716),Watch,0.6158244487755664,0.006158244487755664,26.011112195152986,0.0339622641509433,3.6666666666666665,26.0,2.3076923076035505,0.0147169811262641,0.0039372702751077,3000.0,2988.188189175673,6,6.436456086745057e-06,0.0,1.0,1.3928997845415403,residential,2,7.0,93.47173255876088,CAR,['WRONG PARKING'],22,3,21,2,1,0,osmnx,,POLICE_STATION::Shivajinagar (Cluster 716) | Watch | CCS=0.616,POLICE_STATION::SHIVAJINAGAR|12.9802|77.61373
510,261,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 261),Watch,0.6155132430285254,0.006155132430285254,18.010329143443006,0.0433962264150943,1.5,18.0,3.3333333331481483,0.0130188679213459,0.0018047319552375,5700.0,5689.713027856144,4,1.3709651464766973e-05,-0.8,1.0,1.2358051125879195,primary,3,10.5,435.1742884626872,PASSENGER AUTO,['NO PARKING'],27,6,26,4,1,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 261) | Watch | CCS=0.616,POLICE_STATION::MAHADEVAPURA|12.99564|77.69524
511,702,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 702),Watch,0.6137964607457836,0.006137964607457837,60.0,0.0150943396226415,0.6,94.4,0.635593220338983,0.0237484276355917,0.0035151442490598,6300.0,6277.85459123192,3,0.0137442474162332,-0.8,1.0,1.2481989637828548,trunk,3,10.5,1036.3681608589934,CAR,"['NO PARKING', 'PARKING IN A MAIN ROAD']",24,5,24,5,0,0,osmnx,,POLICE_STATION::Byatarayanapura (Cluster 702) | Watch | CCS=0.614,POLICE_STATION::BYATARAYANAPURA|12.95802|77.51908
512,630,"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",Watch,0.6072685133859744,0.006072685133859744,60.0,0.0283018867924528,11.0,94.4,0.635593220338983,0.0445283018167345,0.0070397124769634,3600.0,3574.6570350839247,4,0.0054508093839013,0.0,1.0,1.271826083265904,secondary,2,7.0,71.20305886784634,SCOOTER,['WRONG PARKING'],15,1,15,4,0,0,osmnx,,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630) | Watch | CCS=0.607","BTP062 - BASAVA MANTAPA, DR. RAJKUMAR ROAD|12.97964|77.55369"
513,530,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 530),Watch,0.6027350485352487,0.006027350485352487,60.0,0.0264150943396226,0.8333333333333334,94.4,0.635593220338983,0.0415597483622856,0.0085381251728041,3600.0,3569.2627493788964,5,0.008141859491489,-0.6874999999570313,1.0,1.36822581032873,secondary,2,7.0,178.0629576672631,CAR,['NO PARKING'],21,6,21,3,0,0,osmnx,,BTP219 - Canara Bank Junction (Cluster 530) | Watch | CCS=0.603,BTP219 - CANARA BANK JUNCTION|12.93151|77.58604
514,295,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 295),Watch,0.602436677194509,0.00602436677194509,60.0,0.0075471698113207,0.3333333333333333,94.4,0.635593220338983,0.0118742138177958,0.0028039109938119,3800.0,3789.345138224512,4,0.0003479869983298,-0.5833333333090278,1.0,1.2380197113818143,primary,2,7.0,238.551078802209,CAR,['WRONG PARKING'],34,6,34,5,0,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 295) | Watch | CCS=0.602,POLICE_STATION::HAL OLD AIRPORT|12.95878|77.71588
515,24,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",Watch,0.6020121276730966,0.006020121276730966,60.0,0.0113207547169811,0.6,94.4,0.635593220338983,0.0178113207266938,0.004345694417615,3000.0,2986.9629167481507,6,0.0001287291217349,-0.8,1.0,1.3937099776114164,residential,2,7.0,149.05937677851068,MAXI-CAB,['NO PARKING'],38,5,38,6,0,0,osmnx,,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24) | Watch | CCS=0.602","BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP|12.95943|77.64542"
516,301,BTP118 - Basappa Circle,BTP118 - Basappa Circle (Cluster 301),Watch,0.5989574393954572,0.005989574393954572,60.0,0.0188679245283018,3.333333333333333,94.4,0.635593220338983,0.0296855345444897,0.0022955584166064,7600.0,7582.553756034789,4,0.0005030734077399,0.0,1.0,1.2390471641196383,primary,4,14.0,51.15865239378046,SCOOTER,['NO PARKING'],23,3,18,6,5,0,osmnx,,BTP118 - Basappa Circle (Cluster 301) | Watch | CCS=0.599,BTP118 - BASAPPA CIRCLE|12.95701|77.57738
517,726,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 726),Watch,0.5951158562306856,0.005951158562306856,60.0,0.0358490566037735,9.5,94.4,0.635593220338983,0.0564025156345304,0.0108564240607086,3600.0,3560.916873382438,2,0.0,0.0,1.0,1.0785714285602042,secondary,2,7.0,499.8370626139274,CAR,['WRONG PARKING'],19,2,19,3,0,0,osmnx,,BTP010 - Rajajinagar Entrance (Cluster 726) | Watch | CCS=0.595,BTP010 - RAJAJINAGAR ENTRANCE|12.98513|77.56014
518,336,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 336),Watch,0.591187121737811,0.005911871217378109,60.0,0.0339622641509433,10.0,94.4,0.635593220338983,0.0534339621800815,0.0062763701602696,3000.0,2981.170889520185,6,1.7796801079850082e-05,0.0,1.0,1.3929750472135578,residential,2,7.0,393.8608569405767,SCOOTER,['NO PARKING'],18,1,18,2,0,0,osmnx,,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 336) | Watch | CCS=0.591,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|13.00058|77.62179
519,98,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 98),Watch,0.5878532164255912,0.0058785321642559115,60.0,0.0320754716981132,7.0,185.0,0.3243243243225712,0.0988993707647772,0.0127862757901956,3400.0,3356.526662314322,3,0.0063665883559234,0.0,1.0,1.1993217215468557,tertiary,2,7.0,379.1306651222079,MOTOR CYCLE,['NO PARKING'],20,1,18,3,2,0,osmnx,,POLICE_STATION::Hulimavu (Cluster 98) | Watch | CCS=0.588,POLICE_STATION::HULIMAVU|12.8762|77.59541
