id,st_dbscan_cluster_id,canonical_vehicle_number,canonical_vehicle_type,service_date,created_datetime_ist,created_datetime_ist_naive,prev_created_datetime_ist,gap_minutes,gap_hours,latitude,longitude,junction_name,police_station,severity_score,hotspot_unit
FKID165636,3,FKN00GL61362,CAR,2023-11-19,2023-11-19 09:01:46+05:30,2023-11-19 09:01:46,2023-11-19 08:20:46,41.0,0.6833333333333333,12.9805288,77.6099945,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID168371,3,FKN00GL61362,CAR,2023-11-19,2023-11-19 09:06:46+05:30,2023-11-19 09:06:46,2023-11-19 09:01:46,5.0,0.08333333333333333,12.9801648,77.6098176,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID158582,3,FKN00GL6306,SCOOTER,2023-11-14,2023-11-14 10:32:46+05:30,2023-11-14 10:32:46,2023-11-14 08:31:46,121.0,2.0166666666666666,12.9809276,77.6078095,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID280868,3,FKN00GL6306,SCOOTER,2023-11-22,2023-11-22 11:53:46+05:30,2023-11-22 11:53:46,2023-11-22 07:53:46,240.0,4.0,12.9809898,77.6076886,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID162378,3,FKN00GL6310,MOTOR CYCLE,2023-11-17,2023-11-17 08:32:46+05:30,2023-11-17 08:32:46,2023-11-17 08:28:46,4.0,0.06666666666666667,12.98244,77.6060865,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID164699,3,FKN00GL6310,MOTOR CYCLE,2023-11-17,2023-11-17 10:00:46+05:30,2023-11-17 10:00:46,2023-11-17 08:32:46,88.0,1.4666666666666666,12.9816364,77.6080443,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID156082,3,FKN00GL63132,SCOOTER,2023-11-15,2023-11-15 07:53:46+05:30,2023-11-15 07:53:46,2023-11-15 06:14:46,99.0,1.65,12.9830771,77.6107213,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID154089,3,FKN00GL63132,SCOOTER,2023-11-15,2023-11-15 13:53:46+05:30,2023-11-15 13:53:46,2023-11-15 07:53:46,360.0,6.0,12.9829963,77.6108269,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID146334,3,FKN00GL6326,PASSENGER AUTO,2023-11-11,2023-11-11 15:11:46+05:30,2023-11-11 15:11:46,2023-11-11 12:26:46,165.0,2.75,12.9813328,77.6102444,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID131465,3,FKN00GL6480,SCOOTER,2023-11-15,2023-11-15 07:53:46+05:30,2023-11-15 07:53:46,2023-11-15 06:14:46,99.0,1.65,12.9830771,77.6107213,No Junction,Shivajinagar,1,POLICE_STATION::Shivajinagar
FKID232229,3,FKN00GL72263,PASSENGER AUTO,2024-01-07,2024-01-07 10:30:46+05:30,2024-01-07 10:30:46,2024-01-07 10:29:46,1.0,0.016666666666666666,12.9810494,77.6101767,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID247539,3,FKN00GL77413,SCOOTER,2024-01-14,2024-01-14 11:26:46+05:30,2024-01-14 11:26:46,2024-01-14 10:10:46,76.0,1.2666666666666666,12.9822191,77.6065176,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID206602,3,FKN00GL8400,MOTOR CYCLE,2023-11-26,2023-11-26 14:28:46+05:30,2023-11-26 14:28:46,2023-11-26 05:58:46,510.0,8.5,12.9828972,77.610704,No Junction,Shivajinagar,5,POLICE_STATION::Shivajinagar
FKID247611,3,FKN00GL8564,SCOOTER,2024-01-14,2024-01-14 11:47:46+05:30,2024-01-14 11:47:46,2024-01-14 11:15:46,32.0,0.5333333333333333,12.980989,77.607663,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID205928,3,FKN00GL86389,CAR,2023-11-27,2023-11-27 09:49:46+05:30,2023-11-27 09:49:46,2023-11-27 09:22:46,27.0,0.45,12.9798341,77.6072024,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID242887,3,FKN00GL86389,CAR,2024-01-14,2024-01-14 12:28:46+05:30,2024-01-14 12:28:46,2024-01-14 08:07:46,261.0,4.35,12.9795049,77.6065345,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID262590,3,FKN00GL91814,SCOOTER,2024-01-14,2024-01-14 11:26:46+05:30,2024-01-14 11:26:46,2024-01-14 09:55:46,91.0,1.5166666666666666,12.9822191,77.6065176,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID163046,3,FKN00GL92480,SCOOTER,2023-11-17,2023-11-17 07:26:46+05:30,2023-11-17 07:26:46,2023-11-17 06:00:46,86.0,1.4333333333333333,12.9797259,77.6070993,BTP051 - Safina Plaza Junction,Shivajinagar,1,JUNCTION::BTP051 - Safina Plaza Junction
FKID253770,3,FKN00GL98015,PASSENGER AUTO,2024-01-19,2024-01-19 10:29:46+05:30,2024-01-19 10:29:46,2024-01-19 10:22:46,7.0,0.11666666666666667,12.9812322,77.6102179,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID298324,3,FKN00GL9852,PASSENGER AUTO,2023-11-27,2023-11-27 14:56:46+05:30,2023-11-27 14:56:46,2023-11-27 10:07:46,289.0,4.816666666666666,12.9822035,77.6104218,BTP051 - Safina Plaza Junction,Shivajinagar,2,JUNCTION::BTP051 - Safina Plaza Junction
FKID152726,3,FKN00GL9880,PASSENGER AUTO,2023-11-11,2023-11-11 13:54:46+05:30,2023-11-11 13:54:46,2023-11-11 09:52:46,242.0,4.033333333333333,12.98235,77.6106547,No Junction,Shivajinagar,2,POLICE_STATION::Shivajinagar
FKID251489,3,FKN00GL98970,PASSENGER AUTO,2024-01-16,2024-01-16 18:24:46+05:30,2024-01-16 18:24:46,2024-01-16 16:27:46,117.0,1.95,12.9837659,77.6036807,BTP211 - Central Street Junction,Shivajinagar,1,JUNCTION::BTP211 - Central Street Junction
FKID167108,4,FKN00GL134643,SCOOTER,2023-11-17,2023-11-17 12:19:46+05:30,2023-11-17 12:19:46,2023-11-17 12:11:46,8.0,0.13333333333333333,12.9957396,77.6135612,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID167107,4,FKN00GL138165,SCOOTER,2023-11-17,2023-11-17 12:13:46+05:30,2023-11-17 12:13:46,2023-11-17 12:08:46,5.0,0.08333333333333333,12.9958698,77.6133405,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID193205,4,FKN00GL158447,MOTOR CYCLE,2023-11-25,2023-11-25 13:58:46+05:30,2023-11-25 13:58:46,2023-11-25 12:35:46,83.0,1.3833333333333333,12.9955533,77.6138833,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID001705,4,FKN00GL1704,CAR,2023-11-30,2023-11-30 03:36:46+05:30,2023-11-30 03:36:46,2023-11-30 03:14:46,22.0,0.36666666666666664,12.9973791,77.6103748,No Junction,Pulikeshinagar(F.Town),2,POLICE_STATION::Pulikeshinagar(F.Town)
FKID295560,4,FKN00GL231054,MOTOR CYCLE,2023-11-29,2023-11-29 13:28:46+05:30,2023-11-29 13:28:46,2023-11-29 13:27:46,1.0,0.016666666666666666,12.9958215,77.6135455,No Junction,Pulikeshinagar(F.Town),1,POLICE_STATION::Pulikeshinagar(F.Town)
FKID151652,5,FKN00GL126249,VAN,2023-12-07,2023-12-07 02:12:46+05:30,2023-12-07 02:12:46,2023-12-07 01:49:46,23.0,0.38333333333333336,13.0080089,77.6943469,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID155804,5,FKN00GL129529,SCOOTER,2023-11-15,2023-11-15 10:43:46+05:30,2023-11-15 10:43:46,2023-11-15 10:34:46,9.0,0.15,13.0081438,77.695231,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID157394,5,FKN00GL130728,CAR,2023-12-07,2023-12-07 02:12:46+05:30,2023-12-07 02:12:46,2023-12-07 01:50:46,22.0,0.36666666666666664,13.0080089,77.6943469,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID166935,5,FKN00GL132509,CAR,2023-12-07,2023-12-07 00:52:46+05:30,2023-12-07 00:52:46,2023-12-07 00:44:46,8.0,0.13333333333333333,13.0082321,77.6939984,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID166933,5,FKN00GL138031,CAR,2023-12-07,2023-12-07 00:52:46+05:30,2023-12-07 00:52:46,2023-12-07 00:46:46,6.0,0.1,13.0082272,77.694016,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID175232,5,FKN00GL143880,GOODS AUTO,2023-12-11,2023-12-11 00:47:46+05:30,2023-12-11 00:47:46,2023-12-11 00:43:46,4.0,0.06666666666666667,13.0083319,77.6939856,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID202299,5,FKN00GL165248,SCOOTER,2023-12-25,2023-12-25 02:11:46+05:30,2023-12-25 02:11:46,2023-12-25 02:01:46,10.0,0.16666666666666666,13.0079162,77.6958447,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID286272,5,FKN00GL165248,SCOOTER,2023-12-25,2023-12-25 02:15:46+05:30,2023-12-25 02:15:46,2023-12-25 02:11:46,4.0,0.06666666666666667,13.0082065,77.6956766,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID262870,5,FKN00GL16701,PASSENGER AUTO,2024-01-14,2024-01-14 01:06:46+05:30,2024-01-14 01:06:46,2024-01-14 00:37:46,29.0,0.48333333333333334,13.0082075,77.6954932,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID211291,5,FKN00GL171899,CAR,2023-12-30,2023-12-30 01:05:46+05:30,2023-12-30 01:05:46,2023-12-30 00:51:46,14.0,0.23333333333333334,13.0082806,77.6936361,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID214123,5,FKN00GL173959,SCOOTER,2023-12-31,2023-12-31 02:00:46+05:30,2023-12-31 02:00:46,2023-12-31 01:35:46,25.0,0.4166666666666667,13.0083869,77.6956428,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID252495,5,FKN00GL201350,CAR,2024-01-19,2024-01-19 00:55:46+05:30,2024-01-19 00:55:46,2024-01-19 00:47:46,8.0,0.13333333333333333,13.0083041,77.6954934,No Junction,K.R. Pura,2,POLICE_STATION::K.R. Pura
FKID288142,5,FKN00GL226099,CAR,2023-12-26,2023-12-26 11:55:46+05:30,2023-12-26 11:55:46,2023-12-26 11:50:46,5.0,0.08333333333333333,13.009155,77.696524,No Junction,K.R. Pura,2,POLICE_STATION::K.R. Pura
FKID191493,5,FKN00GL43676,MOTOR CYCLE,2023-12-18,2023-12-18 01:43:46+05:30,2023-12-18 01:43:46,2023-12-18 00:57:46,46.0,0.7666666666666667,13.0081177,77.6949993,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID184840,5,FKN00GL84889,PASSENGER AUTO,2023-12-15,2023-12-15 00:30:46+05:30,2023-12-15 00:30:46,2023-12-15 00:14:46,16.0,0.26666666666666666,13.0081965,77.6941352,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID183455,5,FKN00GL84889,PASSENGER AUTO,2023-12-15,2023-12-15 00:34:46+05:30,2023-12-15 00:34:46,2023-12-15 00:30:46,4.0,0.06666666666666667,13.008202,77.6940156,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID291479,7,FKN00GL0369,MOTOR CYCLE,2024-03-12,2024-03-12 08:20:46+05:30,2024-03-12 08:20:46,2024-03-12 04:32:46,228.0,3.8,12.9338399,77.6908026,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID000896,7,FKN00GL0371,SCOOTER,2024-03-15,2024-03-15 06:51:46+05:30,2024-03-15 06:51:46,2024-03-15 05:33:46,78.0,1.3,12.93446699,77.69040515,No Junction,HAL Old Airport,5,POLICE_STATION::HAL Old Airport
FKID291015,7,FKN00GL0636,SCOOTER,2024-03-12,2024-03-12 08:20:46+05:30,2024-03-12 08:20:46,2024-03-12 04:32:46,228.0,3.8,12.9338399,77.6908026,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID000895,7,FKN00GL0889,SCOOTER,2024-03-15,2024-03-15 06:52:46+05:30,2024-03-15 06:52:46,2024-03-15 05:34:46,78.0,1.3,12.93446699,77.69040515,No Junction,HAL Old Airport,5,POLICE_STATION::HAL Old Airport
FKID102803,7,FKN00GL1053,MOTOR CYCLE,2024-03-12,2024-03-12 08:19:46+05:30,2024-03-12 08:19:46,2024-03-12 04:23:46,236.0,3.933333333333333,12.9340817,77.6907467,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID001146,7,FKN00GL1053,MOTOR CYCLE,2024-03-15,2024-03-15 06:17:46+05:30,2024-03-15 06:17:46,2024-03-15 05:31:46,46.0,0.7666666666666667,12.93446699,77.69040515,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID291469,7,FKN00GL1055,SCOOTER,2024-03-12,2024-03-12 08:19:46+05:30,2024-03-12 08:19:46,2024-03-12 04:27:46,232.0,3.8666666666666667,12.9339877,77.690703,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID001145,7,FKN00GL1056,MOTOR CYCLE,2024-03-15,2024-03-15 06:05:46+05:30,2024-03-15 06:05:46,2024-03-15 05:32:46,33.0,0.55,12.93446699,77.69040515,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID001144,7,FKN00GL1058,SCOOTER,2024-03-15,2024-03-15 06:16:46+05:30,2024-03-15 06:16:46,2024-03-15 06:14:46,2.0,0.03333333333333333,12.93446699,77.69040515,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID291468,7,FKN00GL11665,SCOOTER,2024-03-12,2024-03-12 08:20:46+05:30,2024-03-12 08:20:46,2024-03-12 04:29:46,231.0,3.85,12.9338811,77.6907459,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID291357,7,FKN00GL227685,SCOOTER,2024-03-12,2024-03-12 08:40:46+05:30,2024-03-12 08:40:46,2024-03-12 04:36:46,244.0,4.066666666666666,12.9336945,77.6909105,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID042666,7,FKN00GL2652,SCOOTER,2024-03-15,2024-03-15 06:51:46+05:30,2024-03-15 06:51:46,2024-03-15 05:34:46,77.0,1.2833333333333334,12.93446699,77.69040515,No Junction,HAL Old Airport,5,POLICE_STATION::HAL Old Airport
FKID102806,7,FKN00GL39068,SCOOTER,2024-03-12,2024-03-12 08:20:46+05:30,2024-03-12 08:20:46,2024-03-12 04:23:46,237.0,3.95,12.9338665,77.6907602,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID142820,8,FKN00GL118988,SCOOTER,2023-11-10,2023-11-10 05:03:46+05:30,2023-11-10 05:03:46,2023-11-10 05:00:46,3.0,0.05,12.9964388,77.5629524,No Junction,Sheshadripuram,1,POLICE_STATION::Sheshadripuram
FKID160644,8,FKN00GL118990,MOTOR CYCLE,2023-11-13,2023-11-13 05:03:46+05:30,2023-11-13 05:03:46,2023-11-13 05:02:46,1.0,0.016666666666666666,12.9963029,77.5630943,No Junction,Sheshadripuram,1,POLICE_STATION::Sheshadripuram
FKID151824,9,FKN00GL117780,SCOOTER,2023-11-11,2023-11-11 01:42:46+05:30,2023-11-11 01:42:46,2023-11-11 00:35:46,67.0,1.1166666666666667,13.005293,77.685032,No Junction,K.R. Pura,1,POLICE_STATION::K.R. Pura
FKID131263,10,FKN00GL109445,SCOOTER,2023-11-19,2023-11-19 06:23:46+05:30,2023-11-19 06:23:46,2023-11-19 06:21:46,2.0,0.03333333333333333,12.9376452,77.7008995,No Junction,HAL Old Airport,2,POLICE_STATION::HAL Old Airport
FKID165894,10,FKN00GL19753,GOODS AUTO,2023-11-19,2023-11-19 08:00:46+05:30,2023-11-19 08:00:46,2023-11-19 07:59:46,1.0,0.016666666666666666,12.938120839144148,77.69869073,No Junction,HAL Old Airport,1,POLICE_STATION::HAL Old Airport
FKID156046,11,FKN00GL0088,SCOOTER,2023-11-15,2023-11-15 07:47:46+05:30,2023-11-15 07:47:46,2023-11-15 03:36:46,251.0,4.183333333333334,12.9915394,77.5885498,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID139768,11,FKN00GL0088,SCOOTER,2023-11-18,2023-11-18 08:04:46+05:30,2023-11-18 08:04:46,2023-11-18 02:40:46,324.0,5.4,12.9915233,77.5884867,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID139770,11,FKN00GL102806,MOTOR CYCLE,2023-11-18,2023-11-18 13:19:46+05:30,2023-11-18 13:19:46,2023-11-18 02:40:46,639.0,10.65,12.9916017,77.588475,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID278457,11,FKN00GL105792,SCOOTER,2023-12-02,2023-12-02 08:01:46+05:30,2023-12-02 08:01:46,2023-12-02 04:41:46,200.0,3.3333333333333335,12.9912017,77.5885317,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID156037,11,FKN00GL106084,SCOOTER,2023-11-15,2023-11-15 07:41:46+05:30,2023-11-15 07:41:46,2023-11-15 05:04:46,157.0,2.6166666666666667,12.9912293,77.5886219,"BTP033 - Sophia High School, Sankey Road",High ground,2,"JUNCTION::BTP033 - Sophia High School, Sankey Road"
FKID136716,11,FKN00GL112757,SCOOTER,2023-12-02,2023-12-02 01:50:46+05:30,2023-12-02 01:50:46,2023-12-02 01:28:46,22.0,0.36666666666666664,12.9923967,77.589367,No Junction,High ground,1,POLICE_STATION::High ground
FKID293650,11,FKN00GL11617,SCOOTER,2023-11-18,2023-11-18 13:17:46+05:30,2023-11-18 13:17:46,2023-11-18 02:40:46,637.0,10.616666666666667,12.9915233,77.5884867,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID139813,11,FKN00GL116513,SCOOTER,2023-11-18,2023-11-18 08:03:46+05:30,2023-11-18 08:03:46,2023-11-18 02:39:46,324.0,5.4,12.9917,77.5884717,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID156019,11,FKN00GL128228,SCOOTER,2023-11-15,2023-11-15 07:41:46+05:30,2023-11-15 07:41:46,2023-11-15 05:03:46,158.0,2.6333333333333333,12.9910911,77.5885763,"BTP033 - Sophia High School, Sankey Road",High ground,2,"JUNCTION::BTP033 - Sophia High School, Sankey Road"
FKID154506,11,FKN00GL128504,SCOOTER,2023-11-15,2023-11-15 09:33:46+05:30,2023-11-15 09:33:46,2023-11-15 09:29:46,4.0,0.06666666666666667,12.9920945,77.588737,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID158805,11,FKN00GL128854,MOTOR CYCLE,2023-11-16,2023-11-16 06:10:46+05:30,2023-11-16 06:10:46,2023-11-16 05:16:46,54.0,0.9,12.9917749,77.5885837,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID157113,11,FKN00GL130537,SCOOTER,2023-11-16,2023-11-16 05:12:46+05:30,2023-11-16 05:12:46,2023-11-16 01:59:46,193.0,3.216666666666667,12.9913414,77.5885629,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID157137,11,FKN00GL130550,SCOOTER,2023-11-16,2023-11-16 05:15:46+05:30,2023-11-16 05:15:46,2023-11-16 02:00:46,195.0,3.25,12.9912412,77.5885022,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID157143,11,FKN00GL130552,SCOOTER,2023-11-16,2023-11-16 05:15:46+05:30,2023-11-16 05:15:46,2023-11-16 02:01:46,194.0,3.2333333333333334,12.991326,77.5886145,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID160769,11,FKN00GL133414,MOTOR CYCLE,2023-11-15,2023-11-15 07:41:46+05:30,2023-11-15 07:41:46,2023-11-15 05:04:46,157.0,2.6166666666666667,12.9912703,77.5885586,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID156087,11,FKN00GL17388,SCOOTER,2023-11-15,2023-11-15 07:48:46+05:30,2023-11-15 07:48:46,2023-11-15 05:05:46,163.0,2.716666666666667,12.9916533,77.5885848,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID157109,11,FKN00GL22956,SCOOTER,2023-11-16,2023-11-16 05:12:46+05:30,2023-11-16 05:12:46,2023-11-16 01:59:46,193.0,3.216666666666667,12.9912653,77.5885691,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID164357,11,FKN00GL2615,SCOOTER,2023-11-18,2023-11-18 03:55:46+05:30,2023-11-18 03:55:46,2023-11-18 02:40:46,75.0,1.25,12.9911449,77.5885416,"BTP033 - Sophia High School, Sankey Road",High ground,2,"JUNCTION::BTP033 - Sophia High School, Sankey Road"
FKID157150,11,FKN00GL2993,SCOOTER,2023-11-16,2023-11-16 05:16:46+05:30,2023-11-16 05:16:46,2023-11-16 02:01:46,195.0,3.25,12.9918368,77.5884995,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID135218,11,FKN00GL6945,SCOOTER,2023-12-02,2023-12-02 08:02:46+05:30,2023-12-02 08:02:46,2023-12-02 04:42:46,200.0,3.3333333333333335,12.9912451,77.5885491,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID139751,11,FKN00GL6946,SCOOTER,2023-11-18,2023-11-18 13:16:46+05:30,2023-11-18 13:16:46,2023-11-18 02:40:46,636.0,10.6,12.9915233,77.5884867,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID161647,11,FKN00GL76754,MOTOR CYCLE,2023-11-16,2023-11-16 05:15:46+05:30,2023-11-16 05:15:46,2023-11-16 02:00:46,195.0,3.25,12.9912412,77.5885022,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID160771,11,FKN00GL9990,SCOOTER,2023-11-15,2023-11-15 07:42:46+05:30,2023-11-15 07:42:46,2023-11-15 02:47:46,295.0,4.916666666666667,12.9912703,77.5885586,BTP032 - Windsor Circle,High ground,2,JUNCTION::BTP032 - Windsor Circle
FKID138175,13,FKN00GL113788,CAR,2023-12-04,2023-12-04 02:13:46+05:30,2023-12-04 02:13:46,2023-12-04 01:11:46,62.0,1.0333333333333334,13.1832742,77.6798264,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID143685,13,FKN00GL119553,CAR,2023-12-06,2023-12-06 13:04:46+05:30,2023-12-06 13:04:46,2023-12-06 12:17:46,47.0,0.7833333333333333,13.1839453,77.6795645,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID147973,13,FKN00GL123251,MAXI-CAB,2023-12-26,2023-12-26 13:22:46+05:30,2023-12-26 13:22:46,2023-12-26 12:09:46,73.0,1.2166666666666666,13.1841908,77.6797723,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID166948,13,FKN00GL138042,CAR,2023-12-06,2023-12-06 13:04:46+05:30,2023-12-06 13:04:46,2023-12-06 12:17:46,47.0,0.7833333333333333,13.1839084,77.6795816,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID170228,13,FKN00GL140668,CAR,2023-12-09,2023-12-09 06:51:46+05:30,2023-12-09 06:51:46,2023-12-09 06:13:46,38.0,0.6333333333333333,13.1839344,77.6797031,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID173906,13,FKN00GL143604,MAXI-CAB,2023-12-11,2023-12-11 06:32:46+05:30,2023-12-11 06:32:46,2023-12-11 03:44:46,168.0,2.8,13.1846517,77.6797,No Junction,Chikkajala,2,POLICE_STATION::Chikkajala
FKID174065,13,FKN00GL143739,MAXI-CAB,2023-12-11,2023-12-11 05:26:46+05:30,2023-12-11 05:26:46,2023-12-11 05:21:46,5.0,0.08333333333333333,13.1861492,77.679864,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID219623,13,FKN00GL159359,MAXI-CAB,2024-01-02,2024-01-02 01:44:46+05:30,2024-01-02 01:44:46,2024-01-02 01:18:46,26.0,0.43333333333333335,13.1842801,77.6798193,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID260143,13,FKN00GL16288,CAR,2024-01-21,2024-01-21 08:32:46+05:30,2024-01-21 08:32:46,2024-01-21 08:15:46,17.0,0.2833333333333333,13.1857394,77.6799027,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID220931,13,FKN00GL163554,MAXI-CAB,2024-01-02,2024-01-02 01:20:46+05:30,2024-01-02 01:20:46,2024-01-02 01:17:46,3.0,0.05,13.184167,77.6797976,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID202088,13,FKN00GL165079,MAXI-CAB,2023-12-26,2023-12-26 13:12:46+05:30,2023-12-26 13:12:46,2023-12-26 12:09:46,63.0,1.05,13.1841908,77.6797723,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID251976,13,FKN00GL200999,CAR,2024-01-17,2024-01-17 02:30:46+05:30,2024-01-17 02:30:46,2024-01-17 01:41:46,49.0,0.8166666666666667,13.1857818,77.6800584,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID254130,13,FKN00GL202493,CAR,2024-01-19,2024-01-19 11:54:46+05:30,2024-01-19 11:54:46,2024-01-19 10:54:46,60.0,1.0,13.18403,77.6795538,No Junction,Chikkajala,2,POLICE_STATION::Chikkajala
FKID260949,13,FKN00GL204541,MAXI-CAB,2024-01-21,2024-01-21 13:39:46+05:30,2024-01-21 13:39:46,2024-01-21 13:34:46,5.0,0.08333333333333333,13.1834796,77.6797389,No Junction,Chikkajala,1,POLICE_STATION::Chikkajala
FKID273524,13,FKN00GL215939,MAXI-CAB,2024-01-30,2024-01-30 03:32:46+05:30,2024-01-30 03:32:46,2024-01-30 02:08:46,84.0,1.4,13.1838919,77.6796865,No Junction,Chikkajala,5,POLICE_STATION::Chikkajala
FKID284827,13,FKN00GL223692,MAXI-CAB,2023-12-24,2023-12-24 01:08:46+05:30,2023-12-24 01:08:46,2023-12-24 01:00:46,8.0,0.13333333333333333,13.1852937,77.6798325,No Junction,Chikkajala,2,POLICE_STATION::Chikkajala
FKID264545,13,FKN00GL67814,CAR,2024-01-19,2024-01-19 13:51:46+05:30,2024-01-19 13:51:46,2024-01-19 13:47:46,4.0,0.06666666666666667,13.1874671,77.680244,No Junction,Chikkajala,2,POLICE_STATION::Chikkajala
FKID269897,13,FKN00GL68434,CAR,2024-01-26,2024-01-26 09:01:46+05:30,2024-01-26 09:01:46,2024-01-26 02:38:46,383.0,6.383333333333334,13.1833698,77.6797166,No Junction,Chikkajala,2,POLICE_STATION::Chikkajala
