zone_name,zone_hotspots,zone_priority_total,zone_priority_mean,zone_priority_max,zone_ccs_mean,zone_ccs_max,zone_escalation_mean,zone_tow_count,zone_patrol_units,zone_critical_count,zone_high_count,zone_top_label,zone_rank
BTP218 - Syndicate Bank Junction (Cluster 566),1,6.205843098534439,6.205843098534439,6.205843098534439,6.959719931800832,6.959719931800832,0.1259968131780624,0,0,0,0,BTP218 - Syndicate Bank Junction (Cluster 566),743
POLICE_STATION::Kamakshipalya (Cluster 436),1,6.197478836438432,6.197478836438432,6.197478836438432,7.505937325259326,7.505937325259326,0.0512820531924565,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 436),744
POLICE_STATION::HAL Old Airport (Cluster 235),1,6.191298671572587,6.191298671572587,6.191298671572587,13.561873527722046,13.561873527722046,0.0,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 235),745
BTP082 - KR Market Junction (Cluster 338),1,6.170799089267348,6.170799089267348,6.170799089267348,7.687734002105375,7.687734002105375,0.0512820531924565,0,0,0,0,BTP082 - KR Market Junction (Cluster 338),746
POLICE_STATION::Vijayanagara (Cluster 509),1,6.145145944530476,6.145145944530476,6.145145944530476,9.587641760936751,9.587641760936751,0.0,0,0,0,0,POLICE_STATION::Vijayanagara (Cluster 509),747
BTP211 - Central Street Junction (Cluster 89),1,6.078035044260348,6.078035044260348,6.078035044260348,10.127114835397586,10.127114835397586,0.0,0,0,0,0,BTP211 - Central Street Junction (Cluster 89),748
POLICE_STATION::Yelahanka (Cluster 153),1,5.9854178974691274,5.9854178974691274,5.9854178974691274,4.0704313675759325,4.0704313675759325,0.1342961018284162,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 153),749
POLICE_STATION::Peenya (Cluster 201),1,5.970472513972366,5.970472513972366,5.970472513972366,7.221283246137768,7.221283246137768,0.116672803958257,0,0,0,0,POLICE_STATION::Peenya (Cluster 201),750
BTP171 - Indian Express (Balekundri) (Cluster 163),1,5.9243004344465815,5.9243004344465815,5.9243004344465815,7.309719228910041,7.309719228910041,0.026550476749738,0,0,0,0,BTP171 - Indian Express (Balekundri) (Cluster 163),751
"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)",1,5.920396928325312,5.920396928325312,5.920396928325312,9.49737899082351,9.49737899082351,0.0653907507658004,0,0,0,0,"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)",752
POLICE_STATION::K.G. Halli (Cluster 255),1,5.914119075450075,5.914119075450075,5.914119075450075,3.3710340021016965,3.3710340021016965,0.2487971310814221,0,0,0,0,POLICE_STATION::K.G. Halli (Cluster 255),753
POLICE_STATION::Hulimavu (Cluster 98),1,5.875018029138597,5.875018029138597,5.875018029138597,7.07361425208232,7.07361425208232,0.1323467840751012,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 98),754
BTP032 - Windsor Circle (Cluster 477),1,5.853025077141029,5.853025077141029,5.853025077141029,8.053106393764407,8.053106393764407,0.0303030312061309,0,0,0,0,BTP032 - Windsor Circle (Cluster 477),755
BTP180 - Swagath Poornima Theatre (Cluster 680),1,5.821711146376553,5.821711146376553,5.821711146376553,9.291730020768846,9.291730020768846,0.0653907507658004,0,0,0,0,BTP180 - Swagath Poornima Theatre (Cluster 680),756
POLICE_STATION::Peenya (Cluster 70),1,5.775581854850004,5.775581854850004,5.775581854850004,7.933913286642213,7.933913286642213,0.097376637160778,0,0,0,0,POLICE_STATION::Peenya (Cluster 70),757
POLICE_STATION::Byatarayanapura (Cluster 706),1,5.769186684251226,5.769186684251226,5.769186684251226,7.319847070038206,7.319847070038206,0.086369772752126,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 706),758
POLICE_STATION::Bellandur (Cluster 392),1,5.738141193697714,5.738141193697714,5.738141193697714,7.289657346124354,7.289657346124354,0.1065830737352371,0,0,0,0,POLICE_STATION::Bellandur (Cluster 392),759
"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)",1,5.716472375330276,5.716472375330276,5.716472375330276,8.206148273679126,8.206148273679126,0.0560072660446167,0,0,0,0,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)",760
BTP187 - South End Circle (Cluster 640),1,5.713565155115365,5.713565155115365,5.713565155115365,5.091626872840549,5.091626872840549,0.1323467840751012,0,0,0,0,BTP187 - South End Circle (Cluster 640),761
BTP172 - Nanjappa Circle (Cluster 317),1,5.692991153871811,5.692991153871811,5.692991153871811,6.9047547959368645,6.9047547959368645,0.1065830737352371,0,0,0,0,BTP172 - Nanjappa Circle (Cluster 317),762
POLICE_STATION::Electronic City (Cluster 759),1,5.626407594547698,5.626407594547698,5.626407594547698,8.035282646963616,8.035282646963616,0.163170168797175,0,0,0,0,POLICE_STATION::Electronic City (Cluster 759),763
BTP118 - Basappa Circle (Cluster 301),1,5.623656733887083,5.623656733887083,5.623656733887083,7.36765430277777,7.36765430277777,0.0972590645154317,0,0,0,0,BTP118 - Basappa Circle (Cluster 301),764
POLICE_STATION::Jeevanbheemanagar (Cluster 183),1,5.5982840711873285,5.5982840711873285,5.5982840711873285,7.374030309966305,7.374030309966305,0.0,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 183),765
"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",1,5.579353259189582,5.579353259189582,5.579353259189582,5.657999969794176,5.657999969794176,0.1261183619499206,0,0,0,0,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",766
POLICE_STATION::Bellandur (Cluster 307),1,5.560391970807395,5.560391970807395,5.560391970807395,8.015439724969085,8.015439724969085,0.0459770113229751,0,0,0,0,POLICE_STATION::Bellandur (Cluster 307),767
"BTP163 - 16th Main Road, BTM Layout (Cluster 357)",1,5.533509196911163,5.533509196911163,5.533509196911163,8.944636642561026,8.944636642561026,0.0810647308826446,0,0,0,0,"BTP163 - 16th Main Road, BTM Layout (Cluster 357)",768
POLICE_STATION::Bellandur (Cluster 614),1,5.492402883420725,5.492402883420725,5.492402883420725,4.890745568722902,4.890745568722902,0.1323467840751012,0,0,0,0,POLICE_STATION::Bellandur (Cluster 614),769
BTP069 - MC Circle (Cluster 281),1,5.452325653779367,5.452325653779367,5.452325653779367,6.372259531078738,6.372259531078738,0.0909090936183929,0,0,0,0,BTP069 - MC Circle (Cluster 281),770
BTP010 - Rajajinagar Entrance (Cluster 594),1,5.43938498071643,5.43938498071643,5.43938498071643,9.133518427900473,9.133518427900473,0.0303030312061309,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 594),771
BTP155 - Katriguppe Junction (Cluster 608),1,5.380464833247383,5.380464833247383,5.380464833247383,7.612163395145835,7.612163395145835,0.0303030312061309,0,0,0,0,BTP155 - Katriguppe Junction (Cluster 608),772
POLICE_STATION::Electronic City (Cluster 331),1,5.347304848741203,5.347304848741203,5.347304848741203,8.214521321516898,8.214521321516898,0.0,0,0,0,0,POLICE_STATION::Electronic City (Cluster 331),773
BTP010 - Rajajinagar Entrance (Cluster 589),1,5.292935115790484,5.292935115790484,5.292935115790484,8.802436987083285,8.802436987083285,0.1323467840751012,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 589),774
BTP208 - Havanur Circle (Cluster 579),1,5.252610618725884,5.252610618725884,5.252610618725884,8.82138052819903,8.82138052819903,0.0512820531924565,0,0,0,0,BTP208 - Havanur Circle (Cluster 579),775
BTP137 - Madiwala Traffic PS Junction (Cluster 412),1,5.24987803331792,5.24987803331792,5.24987803331792,3.66264464487487,3.66264464487487,0.0810647308826446,0,0,0,0,BTP137 - Madiwala Traffic PS Junction (Cluster 412),776
POLICE_STATION::HAL Old Airport (Cluster 295),1,5.231400410989089,5.231400410989089,5.231400410989089,5.089279081159262,5.089279081159262,0.1185714304447174,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 295),777
POLICE_STATION::Whitefield (Cluster 481),1,5.215051069161139,5.215051069161139,5.215051069161139,8.006623229130303,8.006623229130303,0.0628459081053733,0,0,0,0,POLICE_STATION::Whitefield (Cluster 481),778
BTP047 - Vidhan Soudha Metro Station (Cluster 432),1,5.182608516145486,5.182608516145486,5.182608516145486,8.353977856082942,8.353977856082942,0.0972590645154317,0,0,0,0,BTP047 - Vidhan Soudha Metro Station (Cluster 432),779
POLICE_STATION::Mahadevapura (Cluster 606),1,5.170205693466718,5.170205693466718,5.170205693466718,6.0269672177563605,6.0269672177563605,0.0303030312061309,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 606),780
POLICE_STATION::Yeshwanthpura (Cluster 385),1,5.126693674731336,5.126693674731336,5.126693674731336,11.330975959663355,11.330975959663355,0.0810647308826446,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 385),781
BTP120 - Lalbagh Main Gate Junction (Cluster 358),1,5.100715741531507,5.100715741531507,5.100715741531507,7.093296052450919,7.093296052450919,0.0706467125564813,0,0,0,0,BTP120 - Lalbagh Main Gate Junction (Cluster 358),782
BTP155 - Katriguppe Junction (Cluster 390),1,5.079913596253914,5.079913596253914,5.079913596253914,6.633770784534372,6.633770784534372,0.0350877195596694,0,0,0,0,BTP155 - Katriguppe Junction (Cluster 390),783
BTP205 - Modi Hospital Junction (Cluster 43),1,5.0343151249827605,5.0343151249827605,5.0343151249827605,7.614698011504316,7.614698011504316,0.1426602999369303,0,0,0,0,BTP205 - Modi Hospital Junction (Cluster 43),784
BTP010 - Rajajinagar Entrance (Cluster 726),1,5.0140730530334645,5.0140730530334645,5.0140730530334645,7.223461638112308,7.223461638112308,0.1416707932949066,0,0,0,0,BTP010 - Rajajinagar Entrance (Cluster 726),785
POLICE_STATION::Kodigehalli (Cluster 401),1,4.947547060971838,4.947547060971838,4.947547060971838,6.871381237115489,6.871381237115489,0.0350877195596694,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 401),786
POLICE_STATION::Shivajinagar (Cluster 747),1,4.904878807174268,4.904878807174268,4.904878807174268,6.873793605943227,6.873793605943227,0.0909090936183929,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 747),787
POLICE_STATION::Sheshadripuram (Cluster 88),1,4.882007342512611,4.882007342512611,4.882007342512611,7.35728776957929,7.35728776957929,0.0512820531924565,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 88),788
POLICE_STATION::Byatarayanapura (Cluster 169),1,4.848284858944807,4.848284858944807,4.848284858944807,7.6351000199156145,7.6351000199156145,0.0350877195596694,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 169),789
POLICE_STATION::Rajajinagar (Cluster 588),1,4.814703513876905,4.814703513876905,4.814703513876905,7.149609901467739,7.149609901467739,0.0653907507658004,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 588),790
"BTP115 - Sahasra Hospital, Jayanagar (Cluster 114)",1,4.747181740909053,4.747181740909053,4.747181740909053,5.402475072376182,5.402475072376182,0.0443093385547399,0,0,0,0,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 114)",791
POLICE_STATION::Yelahanka (Cluster 715),1,4.678923726154759,4.678923726154759,4.678923726154759,7.589323746288763,7.589323746288763,0.0350877195596694,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 715),792
POLICE_STATION::Mahadevapura (Cluster 160),1,4.554679403666744,4.554679403666744,4.554679403666744,6.224524508611712,6.224524508611712,0.0,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 160),793
POLICE_STATION::Kodigehalli (Cluster 770),1,4.507949918773868,4.507949918773868,4.507949918773868,7.903576697115691,7.903576697115691,0.1065830737352371,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 770),794
POLICE_STATION::Chikkajala (Cluster 48),1,4.3717652428492,4.3717652428492,4.3717652428492,5.889405884415732,5.889405884415732,0.1342961018284162,0,0,0,0,POLICE_STATION::Chikkajala (Cluster 48),795
POLICE_STATION::Sheshadripuram (Cluster 258),1,4.135109870930172,4.135109870930172,4.135109870930172,6.182439010183881,6.182439010183881,0.0,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 258),796
BTP218 - Syndicate Bank Junction (Cluster 228),1,4.005283261922985,4.005283261922985,4.005283261922985,7.79147104749418,7.79147104749418,0.0,0,0,0,0,BTP218 - Syndicate Bank Junction (Cluster 228),797
POLICE_STATION::HAL Old Airport (Cluster 171),1,3.8202054386687694,3.8202054386687694,3.8202054386687694,9.51676136120619,9.51676136120619,0.0459770113229751,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 171),798
